,State,CTYNAME,Year,Deaths_Total,Population,Mortality_Rate
6630,North Carolina,Lenoir County,2003,5,59142,8.454228805248385e-05
6631,North Carolina,Lenoir County,2004,5,59088,8.461955050094773e-05
6632,North Carolina,Lenoir County,2005,5,59195,8.446659346228566e-05
6633,North Carolina,Lenoir County,2006,5,59203,8.445517963616708e-05
6634,North Carolina,Lenoir County,2007,5,59072,8.464247020585049e-05
6635,North Carolina,Lenoir County,2008,5,59398,8.417791844843261e-05
6636,North Carolina,Lenoir County,2009,5,59421,8.414533582403528e-05
6637,North Carolina,Lenoir County,2010,5,59491,8.404632633507589e-05
6638,North Carolina,Lenoir County,2011,10,59425,0.00016827934371055952
6639,North Carolina,Lenoir County,2012,5,59132,8.455658526686058e-05
6640,North Carolina,Lenoir County,2013,5,58754,8.510058889607516e-05
6641,North Carolina,Lenoir County,2014,5,58275,8.58000858000858e-05
6642,North Carolina,Lenoir County,2015,11,58012,0.00018961594152933875
6643,North Carolina,Lincoln County,2003,5,67444,7.41355791471443e-05
6644,North Carolina,Lincoln County,2004,5,68267,7.324182987387757e-05
6645,North Carolina,Lincoln County,2005,5,69902,7.152871162484622e-05
6646,North Carolina,Lincoln County,2006,11,72179,0.00015239889718616218
6647,North Carolina,Lincoln County,2007,5,74139,6.7440888061614e-05
6648,North Carolina,Lincoln County,2008,5,76143,6.566591807520061e-05
6649,North Carolina,Lincoln County,2009,15,77573,0.000193366248565867
6650,North Carolina,Lincoln County,2010,5,78127,6.399836164194197e-05
6651,North Carolina,Lincoln County,2011,14,78301,0.0001787972056551002
6652,North Carolina,Lincoln County,2012,11,78743,0.00013969495701205188
6653,North Carolina,Lincoln County,2013,15,79140,0.00018953752843062926
6654,North Carolina,Lincoln County,2014,5,79479,6.290969941745618e-05
6655,North Carolina,Lincoln County,2015,5,80646,6.199935520670585e-05
6656,North Carolina,Macon County,2003,5,31248,0.00016001024065540195
6657,North Carolina,Macon County,2004,5,31667,0.00015789307480973885
6658,North Carolina,Macon County,2005,5,32054,0.00015598677232170712
6659,North Carolina,Macon County,2006,13,32736,0.0003971163245356794
6660,North Carolina,Macon County,2007,5,33164,0.0001507658907248824
6661,North Carolina,Macon County,2008,5,33608,0.0001487741014044275
6662,North Carolina,Macon County,2009,5,33820,0.00014784151389710232
6663,North Carolina,Macon County,2010,5,33959,0.00014723637327365352
6664,North Carolina,Macon County,2011,5,33889,0.00014754049986721355
6665,North Carolina,Macon County,2012,5,33816,0.00014785900165602083
6666,North Carolina,Macon County,2013,5,33756,0.00014812181538096931
6667,North Carolina,Macon County,2014,5,33849,0.00014771485125114478
6668,North Carolina,Macon County,2015,5,34117,0.00014655450361989624
6669,North Carolina,McDowell County,2003,5,43211,0.00011571127722107797
6670,North Carolina,McDowell County,2004,5,43390,0.00011523392486748098
6671,North Carolina,McDowell County,2005,5,43655,0.00011453441759248655
6672,North Carolina,McDowell County,2006,5,43969,0.00011371648206691078
6673,North Carolina,McDowell County,2007,13,44345,0.00029315593640771224
6674,North Carolina,McDowell County,2008,14,44768,0.00031272337383845606
6675,North Carolina,McDowell County,2009,5,44865,0.00011144544745347152
6676,North Carolina,McDowell County,2010,5,45102,0.00011085982883242429
6677,North Carolina,McDowell County,2011,5,45056,0.00011097301136363636
6678,North Carolina,McDowell County,2012,5,45005,0.00011109876680368848
6679,North Carolina,McDowell County,2013,5,45027,0.00011104448442045884
6680,North Carolina,McDowell County,2014,5,45017,0.00011106915165381967
6681,North Carolina,McDowell County,2015,5,44982,0.00011115557334044729
6682,North Carolina,Mecklenburg County,2003,38,753991,5.03984795574483e-05
6683,North Carolina,Mecklenburg County,2004,40,772949,5.174985671758421e-05
6684,North Carolina,Mecklenburg County,2005,64,798701,8.01301112681717e-05
6685,North Carolina,Mecklenburg County,2006,59,831507,7.095550608714058e-05
6686,North Carolina,Mecklenburg County,2007,50,862177,5.79927323507818e-05
6687,North Carolina,Mecklenburg County,2008,66,887991,7.432507761902993e-05
6688,North Carolina,Mecklenburg County,2009,50,908704,5.502341796668662e-05
6689,North Carolina,Mecklenburg County,2010,65,923292,7.040026340529323e-05
6690,North Carolina,Mecklenburg County,2011,79,944015,8.368511093573725e-05
6691,North Carolina,Mecklenburg County,2012,92,967418,9.50984993043338e-05
6692,North Carolina,Mecklenburg County,2013,59,991182,5.9524890484290474e-05
6693,North Carolina,Mecklenburg County,2014,103,1010878,0.000101891622925813
6694,North Carolina,Mecklenburg County,2015,110,1034049,0.00010637793760257009
6695,North Carolina,Moore County,2003,5,78333,6.383005885131426e-05
6696,North Carolina,Moore County,2004,5,79475,6.291286568103177e-05
6697,North Carolina,Moore County,2005,5,80841,6.184980393612153e-05
6698,North Carolina,Moore County,2006,5,82838,6.035877254400154e-05
6699,North Carolina,Moore County,2007,5,84795,5.896574090453446e-05
6700,North Carolina,Moore County,2008,5,86122,5.8057174705650124e-05
6701,North Carolina,Moore County,2009,5,87244,5.731053138324699e-05
6702,North Carolina,Moore County,2010,5,88595,5.6436593487217114e-05
6703,North Carolina,Moore County,2011,5,89265,5.6012995014843446e-05
6704,North Carolina,Moore County,2012,5,90205,5.542929992794191e-05
6705,North Carolina,Moore County,2013,5,91391,5.470998238338567e-05
6706,North Carolina,Moore County,2014,11,92849,0.00011847192753826105
6707,North Carolina,Moore County,2015,11,94057,0.00011695035988815293
6708,North Carolina,Nash County,2003,5,89493,5.587029153118121e-05
6709,North Carolina,Nash County,2004,5,90262,5.539429660322173e-05
6710,North Carolina,Nash County,2005,5,90876,5.5020027289933536e-05
6711,North Carolina,Nash County,2006,10,92127,0.00010854581175985325
6712,North Carolina,Nash County,2007,5,93733,5.334300619845732e-05
6713,North Carolina,Nash County,2008,5,94718,5.278827677949281e-05
6714,North Carolina,Nash County,2009,5,95492,5.236040715452604e-05
6715,North Carolina,Nash County,2010,5,95819,5.2181717613416966e-05
6716,North Carolina,Nash County,2011,10,95778,0.00010440811042201758
6717,North Carolina,Nash County,2012,14,95225,0.00014702021527960093
6718,North Carolina,Nash County,2013,11,94463,0.00011644770968527359
6719,North Carolina,Nash County,2014,5,94253,5.3048709324902123e-05
6720,North Carolina,Nash County,2015,10,93855,0.00010654733365297533
6721,North Carolina,New Hanover County,2003,20,171928,0.00011632776511097669
6722,North Carolina,New Hanover County,2004,23,178362,0.00012895123400724368
6723,North Carolina,New Hanover County,2005,36,185412,0.0001941621901495049
6724,North Carolina,New Hanover County,2006,19,190791,9.958541021327001e-05
6725,North Carolina,New Hanover County,2007,20,194339,0.0001029129510803287
6726,North Carolina,New Hanover County,2008,31,197709,0.00015679609931768408
6727,North Carolina,New Hanover County,2009,25,200178,0.00012488884892445723
6728,North Carolina,New Hanover County,2010,28,203295,0.0001377308836911877
6729,North Carolina,New Hanover County,2011,36,206006,0.00017475219168373737
6730,North Carolina,New Hanover County,2012,41,209118,0.00019606155376390363
6731,North Carolina,New Hanover County,2013,35,213033,0.00016429379485807363
6732,North Carolina,New Hanover County,2014,34,216112,0.00015732583105056638
6733,North Carolina,New Hanover County,2015,50,219619,0.0002276670051316143
6734,North Carolina,Onslow County,2003,5,150481,3.322678610588712e-05
6735,North Carolina,Onslow County,2004,5,158837,3.1478811611904025e-05
6736,North Carolina,Onslow County,2005,12,157205,7.633344995388187e-05
6737,North Carolina,Onslow County,2006,15,161185,9.306076868194932e-05
6738,North Carolina,Onslow County,2007,15,163256,9.18802371735189e-05
6739,North Carolina,Onslow County,2008,10,169059,5.915094730242105e-05
6740,North Carolina,Onslow County,2009,20,173064,0.00011556418434798687
6741,North Carolina,Onslow County,2010,11,186918,5.884933500251447e-05
6742,North Carolina,Onslow County,2011,18,185068,9.726154710700932e-05
6743,North Carolina,Onslow County,2012,18,190813,9.433319532736239e-05
6744,North Carolina,Onslow County,2013,16,192522,8.310738513001111e-05
6745,North Carolina,Onslow County,2014,17,192061,8.851354517575145e-05
6746,North Carolina,Onslow County,2015,17,193402,8.789981489333099e-05
6747,North Carolina,Orange County,2003,5,118667,4.213471310473847e-05
6748,North Carolina,Orange County,2004,5,119320,4.190412336573919e-05
6749,North Carolina,Orange County,2005,5,121526,4.1143459012886134e-05
6750,North Carolina,Orange County,2006,5,124286,4.0229792575189483e-05
6751,North Carolina,Orange County,2007,10,127193,7.862067881094085e-05
6752,North Carolina,Orange County,2008,5,129764,3.853148793193798e-05
6753,North Carolina,Orange County,2009,5,132369,3.777319463016265e-05
6754,North Carolina,Orange County,2010,5,133985,3.7317610180244055e-05
6755,North Carolina,Orange County,2011,10,134853,7.415482043410232e-05
6756,North Carolina,Orange County,2012,10,137870,7.253209545223762e-05
6757,North Carolina,Orange County,2013,5,139471,3.584974654229195e-05
6758,North Carolina,Orange County,2014,5,140432,3.5604420644867266e-05
6759,North Carolina,Orange County,2015,5,141449,3.534842946927868e-05
6760,North Carolina,Pender County,2003,5,42949,0.00011641714591725069
6761,North Carolina,Pender County,2004,5,44136,0.00011328620627152438
6762,North Carolina,Pender County,2005,5,45485,0.00010992634934593822
6763,North Carolina,Pender County,2006,5,47481,0.00010530528000673954
6764,North Carolina,Pender County,2007,5,49181,0.00010166527724121104
6765,North Carolina,Pender County,2008,5,50551,9.891001167138138e-05
6766,North Carolina,Pender County,2009,5,51636,9.683166782864668e-05
6767,North Carolina,Pender County,2010,5,52415,9.539254030334828e-05
6768,North Carolina,Pender County,2011,5,53180,9.40203083866115e-05
6769,North Carolina,Pender County,2012,5,53730,9.305788200260562e-05
6770,North Carolina,Pender County,2013,5,54804,9.123421648054886e-05
6771,North Carolina,Pender County,2014,5,55931,8.93958627594715e-05
6772,North Carolina,Pender County,2015,16,57463,0.00027844003967770564
6773,North Carolina,Pitt County,2003,11,141610,7.767813007555964e-05
6774,North Carolina,Pitt County,2004,11,144486,7.613194357930872e-05
6775,North Carolina,Pitt County,2005,5,147929,3.3799998648000055e-05
6776,North Carolina,Pitt County,2006,12,152934,7.846522029110597e-05
6777,North Carolina,Pitt County,2007,5,157479,3.175026511471371e-05
6778,North Carolina,Pitt County,2008,16,162116,9.869476177551876e-05
6779,North Carolina,Pitt County,2009,16,165581,9.662944419951564e-05
6780,North Carolina,Pitt County,2010,16,168865,9.475024427797353e-05
6781,North Carolina,Pitt County,2011,5,170813,2.9271776738304462e-05
6782,North Carolina,Pitt County,2012,16,173021,9.247432392599742e-05
6783,North Carolina,Pitt County,2013,15,174443,8.598797314882226e-05
6784,North Carolina,Pitt County,2014,22,175052,0.0001256769417087494
6785,North Carolina,Pitt County,2015,14,176178,7.94650864466619e-05
6786,North Carolina,Randolph County,2003,5,134034,3.730396764999926e-05
6787,North Carolina,Randolph County,2004,5,134732,3.711070866609269e-05
6788,North Carolina,Randolph County,2005,10,136301,7.336703325727617e-05
6789,North Carolina,Randolph County,2006,15,137885,0.0001087863074301048
6790,North Carolina,Randolph County,2007,15,138855,0.00010802635843145727
6791,North Carolina,Randolph County,2008,13,140297,9.266057007633805e-05
6792,North Carolina,Randolph County,2009,16,141175,0.00011333451390118647
6793,North Carolina,Randolph County,2010,17,141985,0.00011973095749551009
6794,North Carolina,Randolph County,2011,21,141861,0.00014803222873094085
6795,North Carolina,Randolph County,2012,17,142274,0.00011948774899138282
6796,North Carolina,Randolph County,2013,22,142313,0.00015458882884908617
6797,North Carolina,Randolph County,2014,17,142467,0.00011932587897548204
6798,North Carolina,Randolph County,2015,30,142560,0.00021043771043771043
6799,North Carolina,Richmond County,2003,5,46292,0.00010801002333016503
6800,North Carolina,Richmond County,2004,5,46227,0.000108161896727021
6801,North Carolina,Richmond County,2005,5,46310,0.00010796804145972792
6802,North Carolina,Richmond County,2006,5,46263,0.0001080777295030586
6803,North Carolina,Richmond County,2007,5,46390,0.00010778184953653804
6804,North Carolina,Richmond County,2008,5,46538,0.00010743908204048305
6805,North Carolina,Richmond County,2009,10,46537,0.00021488278144272298
6806,North Carolina,Richmond County,2010,5,46636,0.00010721331160476885
6807,North Carolina,Richmond County,2011,11,46654,0.00023577828267672653
6808,North Carolina,Richmond County,2012,5,46364,0.00010784229143300837
6809,North Carolina,Richmond County,2013,5,46134,0.00010837993670611697
6810,North Carolina,Richmond County,2014,5,45770,0.00010924186148131964
6811,North Carolina,Richmond County,2015,13,45427,0.0002861734210931825
6812,North Carolina,Robeson County,2003,5,125665,3.978832610512076e-05
6813,North Carolina,Robeson County,2004,5,126117,3.964572579430212e-05
6814,North Carolina,Robeson County,2005,5,127885,3.909762677405481e-05
6815,North Carolina,Robeson County,2006,10,128894,7.758313032414231e-05
6816,North Carolina,Robeson County,2007,5,130453,3.832798019209984e-05
6817,North Carolina,Robeson County,2008,10,131734,7.591054701140176e-05
6818,North Carolina,Robeson County,2009,10,132984,7.519701618239789e-05
6819,North Carolina,Robeson County,2010,5,134469,3.7183291316214146e-05
6820,North Carolina,Robeson County,2011,23,135168,0.00017015861742424244
6821,North Carolina,Robeson County,2012,21,135458,0.00015502960327186285
6822,North Carolina,Robeson County,2013,17,135135,0.0001258001258001258
6823,North Carolina,Robeson County,2014,20,134920,0.00014823599169878446
6824,North Carolina,Robeson County,2015,16,134446,0.00011900688752361542
6825,North Carolina,Rockingham County,2003,11,92779,0.00011856131236594488
6826,North Carolina,Rockingham County,2004,5,92382,5.41230975731203e-05
6827,North Carolina,Rockingham County,2005,13,92587,0.0001404084806722326
6828,North Carolina,Rockingham County,2006,12,92960,0.00012908777969018932
6829,North Carolina,Rockingham County,2007,19,93164,0.0002039414366064145
6830,North Carolina,Rockingham County,2008,19,93299,0.00020364634133270454
6831,North Carolina,Rockingham County,2009,13,93547,0.00013896757779511903
6832,North Carolina,Rockingham County,2010,15,93681,0.0001601178467351971
6833,North Carolina,Rockingham County,2011,18,93309,0.00019290743658168023
6834,North Carolina,Rockingham County,2012,14,92722,0.00015098897780462027
6835,North Carolina,Rockingham County,2013,11,91930,0.00011965626019797672
6836,North Carolina,Rockingham County,2014,5,91825,5.445140212360468e-05
6837,North Carolina,Rockingham County,2015,12,91697,0.0001308657862307382
6838,North Carolina,Rowan County,2003,10,132562,7.543639957152126e-05
6839,North Carolina,Rowan County,2004,21,132202,0.00015884782378481415
6840,North Carolina,Rowan County,2005,21,132527,0.00015845827642669042
6841,North Carolina,Rowan County,2006,20,134045,0.00014920362564810325
6842,North Carolina,Rowan County,2007,17,135626,0.000125344697919278
6843,North Carolina,Rowan County,2008,25,137721,0.00018152641935507293
6844,North Carolina,Rowan County,2009,26,138562,0.00018764163334824844
6845,North Carolina,Rowan County,2010,19,138329,0.00013735370023639296
6846,North Carolina,Rowan County,2011,32,137819,0.00023218859518644018
